seed,episode,split,method,true_mass,true_friction,distance_gain,angle_bias,initial_distance,chosen_action,success,final_distance,violation,energy,oracle_energy,energy_regret,ablation
2,14,combined_shift,last_repair_memory,0.3062,0.2625,1.2013,0.1036,0.3057,2,0.0000,0.2173,1.0000,0.5297,0.3521,0.1775,False
2,14,combined_shift,global_average_repair,0.3062,0.2625,1.2013,0.1036,0.3057,2,0.0000,0.2173,1.0000,0.5297,0.3521,0.1775,False
2,14,combined_shift,embodied_repair_memory,0.3062,0.2625,1.2013,0.1036,0.3057,2,0.0000,0.2173,1.0000,0.5297,0.3521,0.1775,False
2,14,combined_shift,oracle_hidden_deployment,0.3062,0.2625,1.2013,0.1036,0.3057,4,0.0000,0.0398,1.0000,0.3521,0.3521,0.0000,False
2,15,combined_shift,random_candidate,0.3062,0.2625,1.2013,0.1036,0.3732,7,0.0000,0.4773,0.0000,0.4956,0.2649,0.2307,False
2,15,combined_shift,nominal_mpc,0.3062,0.2625,1.2013,0.1036,0.3732,8,0.0000,0.2670,0.0000,0.2812,0.2649,0.0164,False
2,15,combined_shift,robust_worst_case_mpc,0.3062,0.2625,1.2013,0.1036,0.3732,8,0.0000,0.2670,0.0000,0.2812,0.2649,0.0164,False
2,15,combined_shift,last_repair_memory,0.3062,0.2625,1.2013,0.1036,0.3732,4,0.0000,0.1828,1.0000,0.4971,0.2649,0.2322,False
2,15,combined_shift,global_average_repair,0.3062,0.2625,1.2013,0.1036,0.3732,8,0.0000,0.2670,0.0000,0.2812,0.2649,0.0164,False
2,15,combined_shift,embodied_repair_memory,0.3062,0.2625,1.2013,0.1036,0.3732,10,0.0000,0.3510,0.0000,0.3653,0.2649,0.1004,False
2,15,combined_shift,oracle_hidden_deployment,0.3062,0.2625,1.2013,0.1036,0.3732,6,0.0000,0.2506,0.0000,0.2649,0.2649,0.0000,False
2,16,combined_shift,random_candidate,0.3062,0.2625,1.2013,0.1036,0.3184,3,0.0000,0.1668,1.0000,0.4830,0.2476,0.2353,False
2,16,combined_shift,nominal_mpc,0.3062,0.2625,1.2013,0.1036,0.3184,10,0.0000,0.2702,0.0000,0.2829,0.2476,0.0353,False
2,16,combined_shift,robust_worst_case_mpc,0.3062,0.2625,1.2013,0.1036,0.3184,10,0.0000,0.2702,0.0000,0.2829,0.2476,0.0353,False
2,16,combined_shift,last_repair_memory,0.3062,0.2625,1.2013,0.1036,0.3184,12,0.0000,0.3918,0.0000,0.4045,0.2476,0.1569,False
2,16,combined_shift,global_average_repair,0.3062,0.2625,1.2013,0.1036,0.3184,10,0.0000,0.2702,0.0000,0.2829,0.2476,0.0353,False
2,16,combined_shift,embodied_repair_memory,0.3062,0.2625,1.2013,0.1036,0.3184,10,0.0000,0.2702,0.0000,0.2829,0.2476,0.0353,False
2,16,combined_shift,oracle_hidden_deployment,0.3062,0.2625,1.2013,0.1036,0.3184,4,0.0000,0.2349,0.0000,0.2476,0.2476,0.0000,False
2,17,combined_shift,random_candidate,0.3062,0.2625,1.2013,0.1036,0.3530,1,0.0000,0.5748,0.0000,0.5923,0.2822,0.3101,False
2,17,combined_shift,nominal_mpc,0.3062,0.2625,1.2013,0.1036,0.3530,6,0.0000,0.1119,1.0000,0.4256,0.2822,0.1434,False
2,17,combined_shift,robust_worst_case_mpc,0.3062,0.2625,1.2013,0.1036,0.3530,6,0.0000,0.1119,1.0000,0.4256,0.2822,0.1434,False
2,17,combined_shift,last_repair_memory,0.3062,0.2625,1.2013,0.1036,0.3530,4,0.0000,0.2686,0.0000,0.2822,0.2822,0.0000,False
2,17,combined_shift,global_average_repair,0.3062,0.2625,1.2013,0.1036,0.3530,0,0.0000,0.3643,0.0000,0.3780,0.2822,0.0958,False
2,17,combined_shift,embodied_repair_memory,0.3062,0.2625,1.2013,0.1036,0.3530,0,0.0000,0.3643,0.0000,0.3780,0.2822,0.0958,False
2,17,combined_shift,oracle_hidden_deployment,0.3062,0.2625,1.2013,0.1036,0.3530,4,0.0000,0.2686,0.0000,0.2822,0.2822,0.0000,False
2,18,combined_shift,random_candidate,0.3062,0.2625,1.2013,0.1036,0.3414,7,0.0000,0.2314,1.0000,0.5484,0.3811,0.1673,False
2,18,combined_shift,nominal_mpc,0.3062,0.2625,1.2013,0.1036,0.3414,2,0.0000,0.2422,1.0000,0.5556,0.3811,0.1745,False
2,18,combined_shift,robust_worst_case_mpc,0.3062,0.2625,1.2013,0.1036,0.3414,2,0.0000,0.2422,1.0000,0.5556,0.3811,0.1745,False
2,18,combined_shift,last_repair_memory,0.3062,0.2625,1.2013,0.1036,0.3414,2,0.0000,0.2422,1.0000,0.5556,0.3811,0.1745,False
2,18,combined_shift,global_average_repair,0.3062,0.2625,1.2013,0.1036,0.3414,2,0.0000,0.2422,1.0000,0.5556,0.3811,0.1745,False
2,18,combined_shift,embodied_repair_memory,0.3062,0.2625,1.2013,0.1036,0.3414,2,0.0000,0.2422,1.0000,0.5556,0.3811,0.1745,False
2,18,combined_shift,oracle_hidden_deployment,0.3062,0.2625,1.2013,0.1036,0.3414,6,0.0000,0.0678,1.0000,0.3811,0.3811,0.0000,False
2,19,combined_shift,random_candidate,0.3062,0.2625,1.2013,0.1036,0.4140,11,0.0000,0.6053,0.0000,0.6252,0.2932,0.3319,False
2,19,combined_shift,nominal_mpc,0.3062,0.2625,1.2013,0.1036,0.4140,6,0.0000,0.3064,0.0000,0.3218,0.2932,0.0285,False
2,19,combined_shift,robust_worst_case_mpc,0.3062,0.2625,1.2013,0.1036,0.4140,6,0.0000,0.3064,0.0000,0.3218,0.2932,0.0285,False
2,19,combined_shift,last_repair_memory,0.3062,0.2625,1.2013,0.1036,0.4140,2,0.0000,0.1835,1.0000,0.4989,0.2932,0.2056,False
2,19,combined_shift,global_average_repair,0.3062,0.2625,1.2013,0.1036,0.4140,6,0.0000,0.3064,0.0000,0.3218,0.2932,0.0285,False
2,19,combined_shift,embodied_repair_memory,0.3062,0.2625,1.2013,0.1036,0.4140,12,0.0000,0.4820,0.0000,0.4974,0.2932,0.2042,False
2,19,combined_shift,oracle_hidden_deployment,0.3062,0.2625,1.2013,0.1036,0.4140,4,0.0000,0.2779,0.0000,0.2932,0.2932,0.0000,False
2,20,combined_shift,random_candidate,0.3062,0.2625,1.2013,0.1036,0.3358,7,0.0000,0.1547,1.0000,0.4715,0.3194,0.1521,False
2,20,combined_shift,nominal_mpc,0.3062,0.2625,1.2013,0.1036,0.3358,4,0.0000,0.2800,1.0000,0.5932,0.3194,0.2737,False
2,20,combined_shift,robust_worst_case_mpc,0.3062,0.2625,1.2013,0.1036,0.3358,4,0.0000,0.2800,1.0000,0.5932,0.3194,0.2737,False
2,20,combined_shift,last_repair_memory,0.3062,0.2625,1.2013,0.1036,0.3358,4,0.0000,0.2800,1.0000,0.5932,0.3194,0.2737,False
2,20,combined_shift,global_average_repair,0.3062,0.2625,1.2013,0.1036,0.3358,2,0.0000,0.3062,0.0000,0.3194,0.3194,0.0000,False
2,20,combined_shift,embodied_repair_memory,0.3062,0.2625,1.2013,0.1036,0.3358,2,0.0000,0.3062,0.0000,0.3194,0.3194,0.0000,False
2,20,combined_shift,oracle_hidden_deployment,0.3062,0.2625,1.2013,0.1036,0.3358,2,0.0000,0.3062,0.0000,0.3194,0.3194,0.0000,False
2,21,combined_shift,random_candidate,0.3062,0.2625,1.2013,0.1036,0.3662,3,0.0000,0.5435,0.0000,0.5615,0.3441,0.2174,False
2,21,combined_shift,nominal_mpc,0.3062,0.2625,1.2013,0.1036,0.3662,4,0.0000,0.2176,1.0000,0.5317,0.3441,0.1876,False
2,21,combined_shift,robust_worst_case_mpc,0.3062,0.2625,1.2013,0.1036,0.3662,4,0.0000,0.2176,1.0000,0.5317,0.3441,0.1876,False
2,21,combined_shift,last_repair_memory,0.3062,0.2625,1.2013,0.1036,0.3662,0,0.0000,0.3761,0.0000,0.3901,0.3441,0.0460,False
2,21,combined_shift,global_average_repair,0.3062,0.2625,1.2013,0.1036,0.3662,4,0.0000,0.2176,1.0000,0.5317,0.3441,0.1876,False
2,21,combined_shift,embodied_repair_memory,0.3062,0.2625,1.2013,0.1036,0.3662,2,0.0000,0.3301,0.0000,0.3441,0.3441,0.0000,False
2,21,combined_shift,oracle_hidden_deployment,0.3062,0.2625,1.2013,0.1036,0.3662,2,0.0000,0.3301,0.0000,0.3441,0.3441,0.0000,False
2,22,combined_shift,random_candidate,0.3062,0.2625,1.2013,0.1036,0.3891,9,0.0000,0.5580,0.0000,0.5769,0.3124,0.2645,False
2,22,combined_shift,nominal_mpc,0.3062,0.2625,1.2013,0.1036,0.3891,8,0.0000,0.3296,0.0000,0.3443,0.3124,0.0319,False
2,22,combined_shift,robust_worst_case_mpc,0.3062,0.2625,1.2013,0.1036,0.3891,8,0.0000,0.3296,0.0000,0.3443,0.3124,0.0319,False
2,22,combined_shift,last_repair_memory,0.3062,0.2625,1.2013,0.1036,0.3891,12,0.0000,0.4538,0.0000,0.4685,0.3124,0.1560,False
2,22,combined_shift,global_average_repair,0.3062,0.2625,1.2013,0.1036,0.3891,8,0.0000,0.3296,0.0000,0.3443,0.3124,0.0319,False
2,22,combined_shift,embodied_repair_memory,0.3062,0.2625,1.2013,0.1036,0.3891,10,0.0000,0.3464,0.0000,0.3611,0.3124,0.0487,False
2,22,combined_shift,oracle_hidden_deployment,0.3062,0.2625,1.2013,0.1036,0.3891,6,0.0000,0.2977,0.0000,0.3124,0.3124,0.0000,False
2,23,combined_shift,random_candidate,0.3062,0.2625,1.2013,0.1036,0.3624,4,0.0000,0.1261,1.0000,0.4401,0.3845,0.0556,False
2,23,combined_shift,nominal_mpc,0.3062,0.2625,1.2013,0.1036,0.3624,2,0.0000,0.2412,1.0000,0.5551,0.3845,0.1706,False
2,23,combined_shift,robust_worst_case_mpc,0.3062,0.2625,1.2013,0.1036,0.3624,2,0.0000,0.2412,1.0000,0.5551,0.3845,0.1706,False
2,23,combined_shift,last_repair_memory,0.3062,0.2625,1.2013,0.1036,0.3624,0,0.0000,0.4374,0.0000,0.4513,0.3845,0.0668,False
2,23,combined_shift,global_average_repair,0.3062,0.2625,1.2013,0.1036,0.3624,6,0.0000,0.1610,1.0000,0.4749,0.3845,0.0905,False
2,23,combined_shift,embodied_repair_memory,0.3062,0.2625,1.2013,0.1036,0.3624,2,0.0000,0.2412,1.0000,0.5551,0.3845,0.1706,False
2,23,combined_shift,oracle_hidden_deployment,0.3062,0.2625,1.2013,0.1036,0.3624,10,0.0000,0.0705,1.0000,0.3845,0.3845,0.0000,False
3,0,combined_shift,random_candidate,0.3118,0.9734,0.8597,-0.1431,0.3422,5,0.0000,0.1077,1.0000,0.4210,0.1220,0.2990,False
3,0,combined_shift,nominal_mpc,0.3118,0.9734,0.8597,-0.1431,0.3422,4,0.0000,0.0790,1.0000,0.3897,0.1220,0.2677,False
3,0,combined_shift,robust_worst_case_mpc,0.3118,0.9734,0.8597,-0.1431,0.3422,4,0.0000,0.0790,1.0000,0.3897,0.1220,0.2677,False
3,0,combined_shift,last_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.3422,4,0.0000,0.0790,1.0000,0.3897,0.1220,0.2677,False
3,0,combined_shift,global_average_repair,0.3118,0.9734,0.8597,-0.1431,0.3422,4,0.0000,0.0790,1.0000,0.3897,0.1220,0.2677,False
3,0,combined_shift,embodied_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.3422,4,0.0000,0.0790,1.0000,0.3897,0.1220,0.2677,False
3,0,combined_shift,oracle_hidden_deployment,0.3118,0.9734,0.8597,-0.1431,0.3422,2,0.0000,0.1114,0.0000,0.1220,0.1220,0.0000,False
3,1,combined_shift,random_candidate,0.3118,0.9734,0.8597,-0.1431,0.3691,9,0.0000,0.1133,0.0000,0.1274,0.0500,0.0773,False
3,1,combined_shift,nominal_mpc,0.3118,0.9734,0.8597,-0.1431,0.3691,4,1.0000,0.0706,0.0000,0.0818,0.0500,0.0317,False
3,1,combined_shift,robust_worst_case_mpc,0.3118,0.9734,0.8597,-0.1431,0.3691,4,1.0000,0.0706,0.0000,0.0818,0.0500,0.0317,False
3,1,combined_shift,last_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.3691,4,1.0000,0.0706,0.0000,0.0818,0.0500,0.0317,False
3,1,combined_shift,global_average_repair,0.3118,0.9734,0.8597,-0.1431,0.3691,4,1.0000,0.0706,0.0000,0.0818,0.0500,0.0317,False
3,1,combined_shift,embodied_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.3691,4,1.0000,0.0706,0.0000,0.0818,0.0500,0.0317,False
3,1,combined_shift,oracle_hidden_deployment,0.3118,0.9734,0.8597,-0.1431,0.3691,5,1.0000,0.0360,0.0000,0.0500,0.0500,0.0000,False
3,2,combined_shift,random_candidate,0.3118,0.9734,0.8597,-0.1431,0.4126,1,0.0000,0.4872,1.0000,0.8025,0.0627,0.7397,False
3,2,combined_shift,nominal_mpc,0.3118,0.9734,0.8597,-0.1431,0.4126,8,1.0000,0.0507,0.0000,0.0627,0.0627,0.0000,False
3,2,combined_shift,robust_worst_case_mpc,0.3118,0.9734,0.8597,-0.1431,0.4126,8,1.0000,0.0507,0.0000,0.0627,0.0627,0.0000,False
3,2,combined_shift,last_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.4126,10,0.0000,0.1736,0.0000,0.1857,0.0627,0.1230,False
3,2,combined_shift,global_average_repair,0.3118,0.9734,0.8597,-0.1431,0.4126,8,1.0000,0.0507,0.0000,0.0627,0.0627,0.0000,False
3,2,combined_shift,embodied_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.4126,8,1.0000,0.0507,0.0000,0.0627,0.0627,0.0000,False
3,2,combined_shift,oracle_hidden_deployment,0.3118,0.9734,0.8597,-0.1431,0.4126,8,1.0000,0.0507,0.0000,0.0627,0.0627,0.0000,False
3,3,combined_shift,random_candidate,0.3118,0.9734,0.8597,-0.1431,0.3139,0,0.0000,0.1792,0.0000,0.1892,0.1892,0.0000,False
3,3,combined_shift,nominal_mpc,0.3118,0.9734,0.8597,-0.1431,0.3139,0,0.0000,0.1792,0.0000,0.1892,0.1892,0.0000,False
3,3,combined_shift,robust_worst_case_mpc,0.3118,0.9734,0.8597,-0.1431,0.3139,0,0.0000,0.1792,0.0000,0.1892,0.1892,0.0000,False
3,3,combined_shift,last_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.3139,3,0.0000,0.0592,1.0000,0.3717,0.1892,0.1824,False
3,3,combined_shift,global_average_repair,0.3118,0.9734,0.8597,-0.1431,0.3139,0,0.0000,0.1792,0.0000,0.1892,0.1892,0.0000,False
3,3,combined_shift,embodied_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.3139,0,0.0000,0.1792,0.0000,0.1892,0.1892,0.0000,False
3,3,combined_shift,oracle_hidden_deployment,0.3118,0.9734,0.8597,-0.1431,0.3139,0,0.0000,0.1792,0.0000,0.1892,0.1892,0.0000,False
3,4,combined_shift,random_candidate,0.3118,0.9734,0.8597,-0.1431,0.4017,8,0.0000,0.1567,1.0000,0.4685,0.2052,0.2633,False
3,4,combined_shift,nominal_mpc,0.3118,0.9734,0.8597,-0.1431,0.4017,8,0.0000,0.1567,1.0000,0.4685,0.2052,0.2633,False
3,4,combined_shift,robust_worst_case_mpc,0.3118,0.9734,0.8597,-0.1431,0.4017,8,0.0000,0.1567,1.0000,0.4685,0.2052,0.2633,False
3,4,combined_shift,last_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.4017,0,0.0000,0.2528,1.0000,0.5646,0.2052,0.3594,False
3,4,combined_shift,global_average_repair,0.3118,0.9734,0.8597,-0.1431,0.4017,8,0.0000,0.1567,1.0000,0.4685,0.2052,0.2633,False
3,4,combined_shift,embodied_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.4017,8,0.0000,0.1567,1.0000,0.4685,0.2052,0.2633,False
3,4,combined_shift,oracle_hidden_deployment,0.3118,0.9734,0.8597,-0.1431,0.4017,10,0.0000,0.1934,0.0000,0.2052,0.2052,0.0000,False
3,5,combined_shift,random_candidate,0.3118,0.9734,0.8597,-0.1431,0.2709,4,0.0000,0.0841,0.0000,0.0933,0.0933,0.0000,False
3,5,combined_shift,nominal_mpc,0.3118,0.9734,0.8597,-0.1431,0.2709,4,0.0000,0.0841,0.0000,0.0933,0.0933,0.0000,False
3,5,combined_shift,robust_worst_case_mpc,0.3118,0.9734,0.8597,-0.1431,0.2709,2,0.0000,0.1152,0.0000,0.1244,0.0933,0.0312,False
3,5,combined_shift,last_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.2709,5,0.0000,0.1341,0.0000,0.1454,0.0933,0.0521,False
3,5,combined_shift,global_average_repair,0.3118,0.9734,0.8597,-0.1431,0.2709,4,0.0000,0.0841,0.0000,0.0933,0.0933,0.0000,False
3,5,combined_shift,embodied_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.2709,4,0.0000,0.0841,0.0000,0.0933,0.0933,0.0000,False
3,5,combined_shift,oracle_hidden_deployment,0.3118,0.9734,0.8597,-0.1431,0.2709,4,0.0000,0.0841,0.0000,0.0933,0.0933,0.0000,False
3,6,combined_shift,random_candidate,0.3118,0.9734,0.8597,-0.1431,0.3787,0,0.0000,0.3136,0.0000,0.3250,0.0519,0.2730,False
3,6,combined_shift,nominal_mpc,0.3118,0.9734,0.8597,-0.1431,0.3787,2,0.0000,0.1425,0.0000,0.1538,0.0519,0.1019,False
3,6,combined_shift,robust_worst_case_mpc,0.3118,0.9734,0.8597,-0.1431,0.3787,2,0.0000,0.1425,0.0000,0.1538,0.0519,0.1019,False
3,6,combined_shift,last_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.3787,2,0.0000,0.1425,0.0000,0.1538,0.0519,0.1019,False
3,6,combined_shift,global_average_repair,0.3118,0.9734,0.8597,-0.1431,0.3787,2,0.0000,0.1425,0.0000,0.1538,0.0519,0.1019,False
3,6,combined_shift,embodied_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.3787,2,0.0000,0.1425,0.0000,0.1538,0.0519,0.1019,False
3,6,combined_shift,oracle_hidden_deployment,0.3118,0.9734,0.8597,-0.1431,0.3787,5,1.0000,0.0377,0.0000,0.0519,0.0519,0.0000,False
3,7,combined_shift,random_candidate,0.3118,0.9734,0.8597,-0.1431,0.3632,11,0.0000,0.2367,1.0000,0.5506,0.2538,0.2967,False
3,7,combined_shift,nominal_mpc,0.3118,0.9734,0.8597,-0.1431,0.3632,8,0.0000,0.2960,1.0000,0.6070,0.2538,0.3532,False
3,7,combined_shift,robust_worst_case_mpc,0.3118,0.9734,0.8597,-0.1431,0.3632,8,0.0000,0.2960,1.0000,0.6070,0.2538,0.3532,False
3,7,combined_shift,last_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.3632,8,0.0000,0.2960,1.0000,0.6070,0.2538,0.3532,False
3,7,combined_shift,global_average_repair,0.3118,0.9734,0.8597,-0.1431,0.3632,8,0.0000,0.2960,1.0000,0.6070,0.2538,0.3532,False
3,7,combined_shift,embodied_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.3632,8,0.0000,0.2960,1.0000,0.6070,0.2538,0.3532,False
3,7,combined_shift,oracle_hidden_deployment,0.3118,0.9734,0.8597,-0.1431,0.3632,12,0.0000,0.2428,0.0000,0.2538,0.2538,0.0000,False
3,8,combined_shift,random_candidate,0.3118,0.9734,0.8597,-0.1431,0.3525,8,0.0000,0.1365,1.0000,0.4473,0.1803,0.2670,False
3,8,combined_shift,nominal_mpc,0.3118,0.9734,0.8597,-0.1431,0.3525,6,0.0000,0.0562,1.0000,0.3670,0.1803,0.1868,False
3,8,combined_shift,robust_worst_case_mpc,0.3118,0.9734,0.8597,-0.1431,0.3525,8,0.0000,0.1365,1.0000,0.4473,0.1803,0.2670,False
3,8,combined_shift,last_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.3525,7,0.0000,0.1261,1.0000,0.4396,0.1803,0.2594,False
3,8,combined_shift,global_average_repair,0.3118,0.9734,0.8597,-0.1431,0.3525,6,0.0000,0.0562,1.0000,0.3670,0.1803,0.1868,False
3,8,combined_shift,embodied_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.3525,6,0.0000,0.0562,1.0000,0.3670,0.1803,0.1868,False
3,8,combined_shift,oracle_hidden_deployment,0.3118,0.9734,0.8597,-0.1431,0.3525,10,0.0000,0.1694,0.0000,0.1803,0.1803,0.0000,False
3,9,combined_shift,random_candidate,0.3118,0.9734,0.8597,-0.1431,0.3028,6,0.0000,0.3194,1.0000,0.6292,0.3882,0.2411,False
3,9,combined_shift,nominal_mpc,0.3118,0.9734,0.8597,-0.1431,0.3028,8,0.0000,0.1203,1.0000,0.4302,0.3882,0.0420,False
3,9,combined_shift,robust_worst_case_mpc,0.3118,0.9734,0.8597,-0.1431,0.3028,8,0.0000,0.1203,1.0000,0.4302,0.3882,0.0420,False
3,9,combined_shift,last_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.3028,3,0.0000,0.2537,1.0000,0.5658,0.3882,0.1777,False
3,9,combined_shift,global_average_repair,0.3118,0.9734,0.8597,-0.1431,0.3028,8,0.0000,0.1203,1.0000,0.4302,0.3882,0.0420,False
3,9,combined_shift,embodied_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.3028,8,0.0000,0.1203,1.0000,0.4302,0.3882,0.0420,False
3,9,combined_shift,oracle_hidden_deployment,0.3118,0.9734,0.8597,-0.1431,0.3028,10,0.0000,0.0783,1.0000,0.3882,0.3882,0.0000,False
3,10,combined_shift,random_candidate,0.3118,0.9734,0.8597,-0.1431,0.3148,7,0.0000,0.2644,1.0000,0.5769,0.2519,0.3250,False
3,10,combined_shift,nominal_mpc,0.3118,0.9734,0.8597,-0.1431,0.3148,6,0.0000,0.2636,1.0000,0.5737,0.2519,0.3218,False
3,10,combined_shift,robust_worst_case_mpc,0.3118,0.9734,0.8597,-0.1431,0.3148,6,0.0000,0.2636,1.0000,0.5737,0.2519,0.3218,False
3,10,combined_shift,last_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.3148,11,0.0000,0.2045,1.0000,0.5170,0.2519,0.2651,False
3,10,combined_shift,global_average_repair,0.3118,0.9734,0.8597,-0.1431,0.3148,6,0.0000,0.2636,1.0000,0.5737,0.2519,0.3218,False
3,10,combined_shift,embodied_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.3148,6,0.0000,0.2636,1.0000,0.5737,0.2519,0.3218,False
3,10,combined_shift,oracle_hidden_deployment,0.3118,0.9734,0.8597,-0.1431,0.3148,12,0.0000,0.2418,0.0000,0.2519,0.2519,0.0000,False
3,11,combined_shift,random_candidate,0.3118,0.9734,0.8597,-0.1431,0.3224,4,1.0000,0.0591,0.0000,0.0693,0.0693,0.0000,False
3,11,combined_shift,nominal_mpc,0.3118,0.9734,0.8597,-0.1431,0.3224,6,1.0000,0.0592,0.0000,0.0695,0.0693,0.0002,False
3,11,combined_shift,robust_worst_case_mpc,0.3118,0.9734,0.8597,-0.1431,0.3224,6,1.0000,0.0592,0.0000,0.0695,0.0693,0.0002,False
3,11,combined_shift,last_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.3224,7,1.0000,0.0732,0.0000,0.0859,0.0693,0.0166,False
3,11,combined_shift,global_average_repair,0.3118,0.9734,0.8597,-0.1431,0.3224,6,1.0000,0.0592,0.0000,0.0695,0.0693,0.0002,False
3,11,combined_shift,embodied_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.3224,6,1.0000,0.0592,0.0000,0.0695,0.0693,0.0002,False
3,11,combined_shift,oracle_hidden_deployment,0.3118,0.9734,0.8597,-0.1431,0.3224,4,1.0000,0.0591,0.0000,0.0693,0.0693,0.0000,False
3,12,combined_shift,random_candidate,0.3118,0.9734,0.8597,-0.1431,0.2900,5,1.0000,0.0677,0.0000,0.0795,0.0369,0.0426,False
3,12,combined_shift,nominal_mpc,0.3118,0.9734,0.8597,-0.1431,0.2900,2,0.0000,0.0818,0.0000,0.0914,0.0369,0.0545,False
3,12,combined_shift,robust_worst_case_mpc,0.3118,0.9734,0.8597,-0.1431,0.2900,2,0.0000,0.0818,0.0000,0.0914,0.0369,0.0545,False
3,12,combined_shift,last_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.2900,2,0.0000,0.0818,0.0000,0.0914,0.0369,0.0545,False
3,12,combined_shift,global_average_repair,0.3118,0.9734,0.8597,-0.1431,0.2900,2,0.0000,0.0818,0.0000,0.0914,0.0369,0.0545,False
3,12,combined_shift,embodied_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.2900,2,0.0000,0.0818,0.0000,0.0914,0.0369,0.0545,False
3,12,combined_shift,oracle_hidden_deployment,0.3118,0.9734,0.8597,-0.1431,0.2900,6,1.0000,0.0273,0.0000,0.0369,0.0369,0.0000,False
3,13,combined_shift,random_candidate,0.3118,0.9734,0.8597,-0.1431,0.3627,3,0.0000,0.1726,0.0000,0.1864,0.0490,0.1374,False
3,13,combined_shift,nominal_mpc,0.3118,0.9734,0.8597,-0.1431,0.3627,2,0.0000,0.1215,0.0000,0.1326,0.0490,0.0835,False
3,13,combined_shift,robust_worst_case_mpc,0.3118,0.9734,0.8597,-0.1431,0.3627,2,0.0000,0.1215,0.0000,0.1326,0.0490,0.0835,False
3,13,combined_shift,last_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.3627,2,0.0000,0.1215,0.0000,0.1326,0.0490,0.0835,False
3,13,combined_shift,global_average_repair,0.3118,0.9734,0.8597,-0.1431,0.3627,2,0.0000,0.1215,0.0000,0.1326,0.0490,0.0835,False
3,13,combined_shift,embodied_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.3627,2,0.0000,0.1215,0.0000,0.1326,0.0490,0.0835,False
3,13,combined_shift,oracle_hidden_deployment,0.3118,0.9734,0.8597,-0.1431,0.3627,5,1.0000,0.0352,0.0000,0.0490,0.0490,0.0000,False
3,14,combined_shift,random_candidate,0.3118,0.9734,0.8597,-0.1431,0.4191,10,0.0000,0.0911,1.0000,0.4033,0.1109,0.2924,False
3,14,combined_shift,nominal_mpc,0.3118,0.9734,0.8597,-0.1431,0.4191,4,0.0000,0.0987,0.0000,0.1109,0.1109,0.0000,False
3,14,combined_shift,robust_worst_case_mpc,0.3118,0.9734,0.8597,-0.1431,0.4191,4,0.0000,0.0987,0.0000,0.1109,0.1109,0.0000,False
3,14,combined_shift,last_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.4191,4,0.0000,0.0987,0.0000,0.1109,0.1109,0.0000,False
3,14,combined_shift,global_average_repair,0.3118,0.9734,0.8597,-0.1431,0.4191,4,0.0000,0.0987,0.0000,0.1109,0.1109,0.0000,False
3,14,combined_shift,embodied_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.4191,4,0.0000,0.0987,0.0000,0.1109,0.1109,0.0000,False
3,14,combined_shift,oracle_hidden_deployment,0.3118,0.9734,0.8597,-0.1431,0.4191,4,0.0000,0.0987,0.0000,0.1109,0.1109,0.0000,False
3,15,combined_shift,random_candidate,0.3118,0.9734,0.8597,-0.1431,0.3626,10,0.0000,0.1382,0.0000,0.1493,0.0462,0.1031,False
3,15,combined_shift,nominal_mpc,0.3118,0.9734,0.8597,-0.1431,0.3626,8,1.0000,0.0492,0.0000,0.0603,0.0462,0.0141,False
3,15,combined_shift,robust_worst_case_mpc,0.3118,0.9734,0.8597,-0.1431,0.3626,8,1.0000,0.0492,0.0000,0.0603,0.0462,0.0141,False
3,15,combined_shift,last_repair_memory,0.3118,0.9734,0.8597,-0.1431,0.3626,6,1.0000,0.0352,0.0000,0.0462,0.0462,0.0000,False
3,15,combined_shift,global_average_repair,0.3118,0.9734,0.8597,-0.1431,0.3626,10,0.0000,0.1382,0.0000,0.1493,0.0462,0.1031,False
