split,method,seed,episodes,success_rate,success_ci95,final_distance_mean,final_distance_ci95,violation_rate,violation_ci95,energy_regret_mean,energy_regret_ci95,decision_trust_mean,decision_uncertainty_mean,shield_activation_rate,repair_prediction_error_mean
low_friction_shift,oracle_hidden_deployment,4,32,0.500000,0.176013,0.096755,0.021678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.108445
low_friction_shift,oracle_hidden_deployment,5,32,0.656250,0.167198,0.073710,0.020455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080888
low_friction_shift,oracle_hidden_deployment,6,32,0.437500,0.174633,0.094441,0.017989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150223
low_friction_shift,oracle_hidden_deployment,7,32,0.562500,0.174633,0.075885,0.016362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089927
low_friction_shift,random_candidate,0,32,0.000000,0.000000,0.264271,0.044227,0.562500,0.174633,0.336205,0.057127,0.000000,0.000000,0.000000,0.125676
low_friction_shift,random_candidate,1,32,0.031250,0.061250,0.262103,0.050798,0.500000,0.176013,0.328278,0.059061,0.000000,0.000000,0.000000,0.087590
low_friction_shift,random_candidate,2,32,0.062500,0.085212,0.212339,0.044917,0.406250,0.172892,0.264581,0.063886,0.000000,0.000000,0.000000,0.071020
low_friction_shift,random_candidate,3,32,0.000000,0.000000,0.256877,0.047369,0.593750,0.172892,0.366316,0.058695,0.000000,0.000000,0.000000,0.122236
low_friction_shift,random_candidate,4,32,0.000000,0.000000,0.271303,0.047594,0.531250,0.175669,0.335155,0.056496,0.000000,0.000000,0.000000,0.104600
low_friction_shift,random_candidate,5,32,0.000000,0.000000,0.258694,0.039881,0.593750,0.172892,0.365027,0.061181,0.000000,0.000000,0.000000,0.083288
low_friction_shift,random_candidate,6,32,0.000000,0.000000,0.301178,0.035363,0.500000,0.176013,0.359255,0.061921,0.000000,0.000000,0.000000,0.168582
low_friction_shift,random_candidate,7,32,0.031250,0.061250,0.262423,0.037981,0.437500,0.174633,0.318702,0.062522,0.000000,0.000000,0.000000,0.120414
low_friction_shift,robust_worst_case_mpc,0,32,0.062500,0.085212,0.136220,0.019338,0.375000,0.170424,0.150299,0.041906,0.000000,0.000000,0.000000,0.114068
low_friction_shift,robust_worst_case_mpc,1,32,0.312500,0.163169,0.105312,0.016752,0.062500,0.085212,0.039174,0.022027,0.000000,0.000000,0.000000,0.078135
low_friction_shift,robust_worst_case_mpc,2,32,0.375000,0.170424,0.093701,0.015466,0.093750,0.102609,0.050599,0.029663,0.000000,0.000000,0.000000,0.060336
low_friction_shift,robust_worst_case_mpc,3,32,0.187500,0.137400,0.109275,0.017784,0.250000,0.152432,0.114604,0.035315,0.000000,0.000000,0.000000,0.093130
low_friction_shift,robust_worst_case_mpc,4,32,0.187500,0.137400,0.136538,0.024345,0.343750,0.167198,0.143054,0.050279,0.000000,0.000000,0.000000,0.118091
low_friction_shift,robust_worst_case_mpc,5,32,0.250000,0.152432,0.098227,0.018403,0.125000,0.116422,0.062337,0.034379,0.000000,0.000000,0.000000,0.082377
low_friction_shift,robust_worst_case_mpc,6,32,0.031250,0.061250,0.137202,0.015421,0.625000,0.170424,0.231482,0.044964,0.000000,0.000000,0.000000,0.112526
low_friction_shift,robust_worst_case_mpc,7,32,0.125000,0.116422,0.112314,0.018348,0.218750,0.145527,0.102188,0.035852,0.000000,0.000000,0.000000,0.064719
nominal,corm_no_safety,0,32,0.562500,0.174633,0.072111,0.016475,0.062500,0.085212,0.031784,0.028813,0.503124,0.111996,0.000000,0.036654
nominal,corm_no_safety,1,32,0.437500,0.174633,0.081608,0.018357,0.093750,0.102609,0.038669,0.029491,0.501199,0.112668,0.000000,0.030574
nominal,corm_no_safety,2,32,0.281250,0.158274,0.116214,0.018389,0.312500,0.163169,0.131554,0.053657,0.451251,0.142718,0.000000,0.060654
nominal,corm_no_safety,3,32,0.375000,0.170424,0.090737,0.017972,0.281250,0.158274,0.112132,0.047510,0.494731,0.116676,0.000000,0.040573
nominal,corm_no_safety,4,32,0.437500,0.174633,0.081284,0.015285,0.093750,0.102609,0.038863,0.028728,0.505859,0.112792,0.000000,0.025486
nominal,corm_no_safety,5,32,0.281250,0.158274,0.098541,0.014521,0.281250,0.158274,0.100522,0.042605,0.500437,0.115031,0.000000,0.030239
nominal,corm_no_safety,6,32,0.437500,0.174633,0.090282,0.019567,0.281250,0.158274,0.094640,0.044946,0.485095,0.121841,0.000000,0.039501
nominal,corm_no_safety,7,32,0.375000,0.170424,0.103197,0.018309,0.218750,0.145527,0.091204,0.046291,0.444402,0.146997,0.000000,0.061416
nominal,corm_no_uncertainty,0,32,0.562500,0.174633,0.071505,0.015727,0.062500,0.085212,0.030914,0.028494,0.787656,0.112117,0.000000,0.036841
nominal,corm_no_uncertainty,1,32,0.437500,0.174633,0.082823,0.018713,0.093750,0.102609,0.039950,0.029500,0.787656,0.112849,0.000000,0.029642
nominal,corm_no_uncertainty,2,32,0.156250,0.127818,0.131478,0.024263,0.218750,0.145527,0.118026,0.049079,0.787656,0.141608,0.000000,0.055099
nominal,corm_no_uncertainty,3,32,0.375000,0.170424,0.095531,0.017758,0.156250,0.127818,0.079133,0.039079,0.787656,0.114132,0.000000,0.033286
nominal,corm_no_uncertainty,4,32,0.437500,0.174633,0.081801,0.015421,0.093750,0.102609,0.039287,0.028680,0.787656,0.112689,0.000000,0.026574
nominal,corm_no_uncertainty,5,32,0.218750,0.145527,0.109164,0.018270,0.156250,0.127818,0.072967,0.036058,0.787656,0.113926,0.000000,0.029263
nominal,corm_no_uncertainty,6,32,0.406250,0.172892,0.099342,0.023529,0.218750,0.145527,0.085015,0.040634,0.787656,0.116462,0.031250,0.042961
nominal,corm_no_uncertainty,7,32,0.250000,0.152432,0.109232,0.017581,0.125000,0.116422,0.067823,0.039663,0.787656,0.133225,0.000000,0.053566
nominal,corm_repair_memory_v5,0,32,0.562500,0.174633,0.072111,0.016475,0.062500,0.085212,0.031784,0.028813,0.503124,0.111996,0.000000,0.036654
nominal,corm_repair_memory_v5,1,32,0.437500,0.174633,0.081608,0.018357,0.093750,0.102609,0.038669,0.029491,0.501199,0.112668,0.000000,0.030574
nominal,corm_repair_memory_v5,2,32,0.281250,0.158274,0.120484,0.022815,0.281250,0.158274,0.126450,0.052156,0.451650,0.142564,0.000000,0.059368
nominal,corm_repair_memory_v5,3,32,0.375000,0.170424,0.090737,0.017972,0.281250,0.158274,0.112132,0.047510,0.494731,0.116676,0.000000,0.040573
nominal,corm_repair_memory_v5,4,32,0.437500,0.174633,0.081284,0.015285,0.093750,0.102609,0.038863,0.028728,0.505859,0.112792,0.000000,0.025486
nominal,corm_repair_memory_v5,5,32,0.218750,0.145527,0.102943,0.015424,0.250000,0.152432,0.095938,0.042612,0.502616,0.114024,0.031250,0.029198
nominal,corm_repair_memory_v5,6,32,0.468750,0.175669,0.091865,0.022864,0.250000,0.152432,0.086778,0.043040,0.493683,0.117846,0.000000,0.030861
nominal,corm_repair_memory_v5,7,32,0.375000,0.170424,0.102871,0.018175,0.187500,0.137400,0.081319,0.044347,0.445080,0.146649,0.000000,0.061125
nominal,global_average_repair,0,32,0.562500,0.174633,0.071825,0.015829,0.062500,0.085212,0.031397,0.028704,0.489145,0.113030,0.000000,0.034344
nominal,global_average_repair,1,32,0.437500,0.174633,0.080699,0.018925,0.093750,0.102609,0.037522,0.029627,0.493894,0.111055,0.000000,0.031888
nominal,global_average_repair,2,32,0.375000,0.170424,0.111473,0.022487,0.250000,0.152432,0.107976,0.051991,0.430711,0.152756,0.000000,0.060668
nominal,global_average_repair,3,32,0.531250,0.175669,0.083845,0.019052,0.218750,0.145527,0.086585,0.046961,0.469699,0.127595,0.000000,0.045478
nominal,global_average_repair,4,32,0.500000,0.176013,0.075117,0.017118,0.218750,0.145527,0.071245,0.042386,0.482893,0.118742,0.000000,0.033003
nominal,global_average_repair,5,32,0.375000,0.170424,0.085618,0.015711,0.343750,0.167198,0.108205,0.046824,0.473442,0.123221,0.000000,0.042409
nominal,global_average_repair,6,32,0.500000,0.176013,0.088454,0.020102,0.250000,0.152432,0.083506,0.044031,0.487779,0.117163,0.000000,0.036955
nominal,global_average_repair,7,32,0.375000,0.170424,0.104267,0.017601,0.250000,0.152432,0.102674,0.044469,0.440993,0.146238,0.000000,0.064203
nominal,knn_repair_memory_v4,0,32,0.562500,0.174633,0.071617,0.016215,0.062500,0.085212,0.031112,0.028721,0.454137,0.145803,0.000000,0.036801
nominal,knn_repair_memory_v4,1,32,0.437500,0.174633,0.079840,0.018448,0.093750,0.102609,0.036759,0.029707,0.456551,0.146884,0.000000,0.030623
nominal,knn_repair_memory_v4,2,32,0.343750,0.167198,0.108623,0.019993,0.218750,0.145527,0.095066,0.049353,0.424205,0.181008,0.000000,0.055230
nominal,knn_repair_memory_v4,3,32,0.500000,0.176013,0.089715,0.019070,0.187500,0.137400,0.082849,0.044482,0.447052,0.156766,0.000000,0.040552
nominal,knn_repair_memory_v4,4,32,0.437500,0.174633,0.076008,0.014909,0.187500,0.137400,0.062358,0.037674,0.452152,0.147732,0.000000,0.028727
nominal,knn_repair_memory_v4,5,32,0.375000,0.170424,0.091735,0.015139,0.312500,0.163169,0.103825,0.046035,0.447225,0.155135,0.000000,0.036977
nominal,knn_repair_memory_v4,6,32,0.531250,0.175669,0.088151,0.018862,0.218750,0.145527,0.073774,0.041853,0.453944,0.146771,0.000000,0.033871
nominal,knn_repair_memory_v4,7,32,0.375000,0.170424,0.097333,0.018685,0.156250,0.127818,0.066562,0.041770,0.457258,0.157407,0.000000,0.053898
nominal,last_repair_memory,0,32,0.562500,0.174633,0.071825,0.015829,0.062500,0.085212,0.031397,0.028704,0.053819,0.162812,0.000000,0.034144
nominal,last_repair_memory,1,32,0.437500,0.174633,0.086434,0.017804,0.062500,0.085212,0.033735,0.025279,0.053819,0.162812,0.000000,0.035968
nominal,last_repair_memory,2,32,0.343750,0.167198,0.110778,0.020167,0.250000,0.152432,0.106887,0.051492,0.053819,0.162812,0.000000,0.056744
nominal,last_repair_memory,3,32,0.562500,0.174633,0.081825,0.017161,0.156250,0.127818,0.065641,0.038000,0.053819,0.162812,0.000000,0.048629
nominal,last_repair_memory,4,32,0.500000,0.176013,0.074388,0.017005,0.218750,0.145527,0.070620,0.042451,0.053819,0.162812,0.000000,0.033417
nominal,last_repair_memory,5,32,0.343750,0.167198,0.089231,0.015418,0.343750,0.167198,0.111513,0.046083,0.053819,0.162812,0.000000,0.045195
nominal,last_repair_memory,6,32,0.500000,0.176013,0.088033,0.019974,0.218750,0.145527,0.073785,0.041875,0.053819,0.162812,0.000000,0.037257
nominal,last_repair_memory,7,32,0.406250,0.172892,0.102940,0.017756,0.250000,0.152432,0.101577,0.044495,0.053819,0.162812,0.000000,0.064974
nominal,nominal_mpc,0,32,0.562500,0.174633,0.072365,0.015678,0.062500,0.085212,0.031937,0.028693,0.000000,0.000000,0.000000,0.033762
nominal,nominal_mpc,1,32,0.406250,0.172892,0.088257,0.017532,0.062500,0.085212,0.035491,0.025445,0.000000,0.000000,0.000000,0.036567
nominal,nominal_mpc,2,32,0.343750,0.167198,0.112449,0.020297,0.281250,0.158274,0.117933,0.053175,0.000000,0.000000,0.000000,0.057697
nominal,nominal_mpc,3,32,0.531250,0.175669,0.083289,0.017771,0.156250,0.127818,0.067184,0.037794,0.000000,0.000000,0.000000,0.049538
nominal,nominal_mpc,4,32,0.500000,0.176013,0.074388,0.017005,0.218750,0.145527,0.070620,0.042451,0.000000,0.000000,0.000000,0.033245
nominal,nominal_mpc,5,32,0.343750,0.167198,0.091772,0.016929,0.312500,0.163169,0.104704,0.044407,0.000000,0.000000,0.000000,0.046542
nominal,nominal_mpc,6,32,0.500000,0.176013,0.088033,0.019974,0.218750,0.145527,0.073785,0.041875,0.000000,0.000000,0.000000,0.036880
nominal,nominal_mpc,7,32,0.343750,0.167198,0.106228,0.017621,0.250000,0.152432,0.104592,0.044006,0.000000,0.000000,0.000000,0.064701
nominal,online_ridge_residual,0,32,0.562500,0.174633,0.071505,0.015727,0.062500,0.085212,0.030914,0.028494,0.787656,0.112117,0.000000,0.036841
nominal,online_ridge_residual,1,32,0.437500,0.174633,0.082823,0.018713,0.093750,0.102609,0.039950,0.029500,0.787656,0.112849,0.000000,0.029642
nominal,online_ridge_residual,2,32,0.218750,0.145527,0.121129,0.024645,0.312500,0.163169,0.136270,0.052089,0.787656,0.142921,0.000000,0.058452
nominal,online_ridge_residual,3,32,0.468750,0.175669,0.089391,0.017880,0.156250,0.127818,0.072986,0.039716,0.787656,0.114938,0.000000,0.033493
nominal,online_ridge_residual,4,32,0.437500,0.174633,0.081801,0.015421,0.093750,0.102609,0.039287,0.028680,0.787656,0.112689,0.000000,0.026574
nominal,online_ridge_residual,5,32,0.218750,0.145527,0.105580,0.014949,0.250000,0.152432,0.098413,0.042169,0.787656,0.114564,0.000000,0.030387
nominal,online_ridge_residual,6,32,0.375000,0.170424,0.095157,0.019395,0.281250,0.158274,0.099434,0.044151,0.787656,0.122235,0.000000,0.042325
nominal,online_ridge_residual,7,32,0.250000,0.152432,0.109232,0.017581,0.125000,0.116422,0.067823,0.039663,0.787656,0.133225,0.000000,0.053566
nominal,oracle_hidden_deployment,0,32,0.687500,0.163169,0.059274,0.012678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034440
nominal,oracle_hidden_deployment,1,32,0.593750,0.172892,0.070928,0.017687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041278
nominal,oracle_hidden_deployment,2,32,0.531250,0.175669,0.078981,0.016644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.054985
nominal,oracle_hidden_deployment,3,32,0.687500,0.163169,0.062586,0.015010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052167
nominal,oracle_hidden_deployment,4,32,0.687500,0.163169,0.069464,0.015970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029995
nominal,oracle_hidden_deployment,5,32,0.562500,0.174633,0.080872,0.017194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.044514
nominal,oracle_hidden_deployment,6,32,0.562500,0.174633,0.080110,0.018655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027804
nominal,oracle_hidden_deployment,7,32,0.593750,0.172892,0.078202,0.017012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059145
nominal,random_candidate,0,32,0.031250,0.061250,0.259732,0.036590,0.437500,0.174633,0.332535,0.059192,0.000000,0.000000,0.000000,0.076327
nominal,random_candidate,1,32,0.000000,0.000000,0.263107,0.043873,0.500000,0.176013,0.342331,0.052995,0.000000,0.000000,0.000000,0.059182
nominal,random_candidate,2,32,0.000000,0.000000,0.253355,0.039256,0.406250,0.172892,0.296794,0.064851,0.000000,0.000000,0.000000,0.082078
nominal,random_candidate,3,32,0.093750,0.102609,0.238358,0.035669,0.437500,0.174633,0.306734,0.066635,0.000000,0.000000,0.000000,0.083013
nominal,random_candidate,4,32,0.000000,0.000000,0.234442,0.046953,0.531250,0.175669,0.324352,0.061342,0.000000,0.000000,0.000000,0.049449
nominal,random_candidate,5,32,0.031250,0.061250,0.265418,0.030560,0.562500,0.174633,0.352658,0.059014,0.000000,0.000000,0.000000,0.052589
nominal,random_candidate,6,32,0.093750,0.102609,0.231372,0.042090,0.375000,0.170424,0.263603,0.059487,0.000000,0.000000,0.000000,0.057488
nominal,random_candidate,7,32,0.031250,0.061250,0.268246,0.043383,0.437500,0.174633,0.322996,0.060666,0.000000,0.000000,0.000000,0.095575
nominal,robust_worst_case_mpc,0,32,0.250000,0.152432,0.108514,0.016405,0.062500,0.085212,0.066862,0.032188,0.000000,0.000000,0.000000,0.036516
nominal,robust_worst_case_mpc,1,32,0.250000,0.152432,0.118734,0.018001,0.031250,0.061250,0.055539,0.020556,0.000000,0.000000,0.000000,0.031415
nominal,robust_worst_case_mpc,2,32,0.312500,0.163169,0.117307,0.018648,0.062500,0.085212,0.056789,0.023891,0.000000,0.000000,0.000000,0.046859
nominal,robust_worst_case_mpc,3,32,0.187500,0.137400,0.121678,0.016473,0.218750,0.145527,0.123025,0.043926,0.000000,0.000000,0.000000,0.044838
nominal,robust_worst_case_mpc,4,32,0.312500,0.163169,0.102410,0.017355,0.000000,0.000000,0.031452,0.014484,0.000000,0.000000,0.000000,0.022206
nominal,robust_worst_case_mpc,5,32,0.125000,0.116422,0.118231,0.014699,0.156250,0.127818,0.082456,0.032468,0.000000,0.000000,0.000000,0.034161
nominal,robust_worst_case_mpc,6,32,0.312500,0.163169,0.107590,0.019883,0.125000,0.116422,0.063948,0.030543,0.000000,0.000000,0.000000,0.020093
nominal,robust_worst_case_mpc,7,32,0.343750,0.167198,0.104013,0.020201,0.062500,0.085212,0.044357,0.034345,0.000000,0.000000,0.000000,0.055386
nonstationary_deployment_shift,corm_no_safety,0,32,0.031250,0.061250,0.183982,0.028278,0.406250,0.172892,0.188848,0.053298,0.370766,0.195764,0.000000,0.148805
nonstationary_deployment_shift,corm_no_safety,1,32,0.093750,0.102609,0.169784,0.023559,0.375000,0.170424,0.203998,0.048737,0.369051,0.197468,0.000000,0.159795
nonstationary_deployment_shift,corm_no_safety,2,32,0.250000,0.152432,0.131941,0.029493,0.375000,0.170424,0.167899,0.047648,0.397008,0.156132,0.000000,0.138198
nonstationary_deployment_shift,corm_no_safety,3,32,0.093750,0.102609,0.137732,0.022252,0.500000,0.176013,0.208560,0.052168,0.359847,0.164644,0.000000,0.103120
nonstationary_deployment_shift,corm_no_safety,4,32,0.000000,0.000000,0.227959,0.036139,0.375000,0.170424,0.250304,0.054241,0.243304,0.159610,0.000000,0.210260
nonstationary_deployment_shift,corm_no_safety,5,32,0.031250,0.061250,0.218012,0.029378,0.437500,0.174633,0.232801,0.052702,0.356465,0.208830,0.000000,0.173698
nonstationary_deployment_shift,corm_no_safety,6,32,0.093750,0.102609,0.172910,0.029256,0.343750,0.167198,0.176858,0.049456,0.377299,0.174634,0.000000,0.149657
nonstationary_deployment_shift,corm_no_safety,7,32,0.187500,0.137400,0.148775,0.026135,0.406250,0.172892,0.174413,0.048438,0.441407,0.148382,0.000000,0.119151
nonstationary_deployment_shift,corm_no_uncertainty,0,32,0.031250,0.061250,0.247640,0.040482,0.187500,0.137400,0.184550,0.038769,0.787656,0.173883,0.125000,0.116493
nonstationary_deployment_shift,corm_no_uncertainty,1,32,0.093750,0.102609,0.182723,0.029684,0.281250,0.158274,0.187547,0.040781,0.787656,0.188934,0.000000,0.161936
nonstationary_deployment_shift,corm_no_uncertainty,2,32,0.093750,0.102609,0.195039,0.034385,0.156250,0.127818,0.165248,0.043673,0.787656,0.153608,0.062500,0.109168
nonstationary_deployment_shift,corm_no_uncertainty,3,32,0.000000,0.000000,0.181090,0.036045,0.312500,0.163169,0.195239,0.043944,0.787656,0.157361,0.093750,0.106572
nonstationary_deployment_shift,corm_no_uncertainty,4,32,0.000000,0.000000,0.207983,0.034180,0.281250,0.158274,0.201944,0.044526,0.787656,0.152448,0.031250,0.143990
nonstationary_deployment_shift,corm_no_uncertainty,5,32,0.093750,0.102609,0.237245,0.042367,0.375000,0.170424,0.230372,0.050323,0.787656,0.169201,0.218750,0.136341
nonstationary_deployment_shift,corm_no_uncertainty,6,32,0.000000,0.000000,0.188076,0.031244,0.437500,0.174633,0.220856,0.051785,0.787656,0.170812,0.156250,0.155325
nonstationary_deployment_shift,corm_no_uncertainty,7,32,0.156250,0.127818,0.143483,0.025139,0.343750,0.167198,0.149448,0.039457,0.787656,0.152602,0.093750,0.095636
nonstationary_deployment_shift,corm_repair_memory_v5,0,32,0.031250,0.061250,0.203231,0.033975,0.343750,0.167198,0.189313,0.049625,0.362007,0.202030,0.031250,0.152344
nonstationary_deployment_shift,corm_repair_memory_v5,1,32,0.125000,0.116422,0.166261,0.024401,0.375000,0.170424,0.200448,0.050014,0.367706,0.198324,0.000000,0.161666
nonstationary_deployment_shift,corm_repair_memory_v5,2,32,0.250000,0.152432,0.146552,0.032284,0.312500,0.163169,0.163674,0.048500,0.395107,0.157293,0.000000,0.134963
nonstationary_deployment_shift,corm_repair_memory_v5,3,32,0.093750,0.102609,0.136449,0.022865,0.500000,0.176013,0.207417,0.051905,0.360422,0.164316,0.031250,0.103337
nonstationary_deployment_shift,corm_repair_memory_v5,4,32,0.000000,0.000000,0.228904,0.036568,0.375000,0.170424,0.251330,0.054483,0.225122,0.160090,0.000000,0.216097
nonstationary_deployment_shift,corm_repair_memory_v5,5,32,0.031250,0.061250,0.230378,0.030804,0.500000,0.176013,0.263934,0.055699,0.352382,0.211564,0.031250,0.177134
nonstationary_deployment_shift,corm_repair_memory_v5,6,32,0.093750,0.102609,0.166714,0.027673,0.375000,0.170424,0.179877,0.050101,0.377456,0.174628,0.000000,0.142815
nonstationary_deployment_shift,corm_repair_memory_v5,7,32,0.156250,0.127818,0.149910,0.025713,0.406250,0.172892,0.175548,0.048104,0.445146,0.146350,0.000000,0.119907
nonstationary_deployment_shift,global_average_repair,0,32,0.031250,0.061250,0.176891,0.026850,0.343750,0.167198,0.163386,0.051986,0.335165,0.232232,0.000000,0.149181
nonstationary_deployment_shift,global_average_repair,1,32,0.250000,0.152432,0.170496,0.034191,0.437500,0.174633,0.222901,0.053691,0.302129,0.264137,0.000000,0.152676
nonstationary_deployment_shift,global_average_repair,2,32,0.187500,0.137400,0.150368,0.026419,0.312500,0.163169,0.167980,0.046411,0.379445,0.189352,0.000000,0.132815
nonstationary_deployment_shift,global_average_repair,3,32,0.062500,0.085212,0.145025,0.019351,0.468750,0.175669,0.205377,0.047928,0.393393,0.178175,0.000000,0.114750
nonstationary_deployment_shift,global_average_repair,4,32,0.000000,0.000000,0.228740,0.030689,0.343750,0.167198,0.241835,0.051523,0.332513,0.229504,0.000000,0.211382
nonstationary_deployment_shift,global_average_repair,5,32,0.031250,0.061250,0.219454,0.027364,0.500000,0.176013,0.252152,0.050623,0.312070,0.251449,0.000000,0.184871
nonstationary_deployment_shift,global_average_repair,6,32,0.156250,0.127818,0.157309,0.028277,0.437500,0.174633,0.188961,0.054180,0.367691,0.197291,0.000000,0.147065
nonstationary_deployment_shift,global_average_repair,7,32,0.125000,0.116422,0.156948,0.024607,0.531250,0.175669,0.219991,0.051958,0.379640,0.190812,0.000000,0.133105
nonstationary_deployment_shift,knn_repair_memory_v4,0,32,0.093750,0.102609,0.170887,0.029770,0.375000,0.170424,0.167144,0.056160,0.356342,0.249959,0.000000,0.145326
nonstationary_deployment_shift,knn_repair_memory_v4,1,32,0.218750,0.145527,0.167816,0.033777,0.468750,0.175669,0.229814,0.056073,0.331725,0.284055,0.000000,0.163456
nonstationary_deployment_shift,knn_repair_memory_v4,2,32,0.187500,0.137400,0.150994,0.026884,0.312500,0.163169,0.169373,0.047170,0.400935,0.204913,0.000000,0.129815
nonstationary_deployment_shift,knn_repair_memory_v4,3,32,0.125000,0.116422,0.131242,0.022476,0.500000,0.176013,0.200993,0.049929,0.408055,0.194881,0.000000,0.104560
nonstationary_deployment_shift,knn_repair_memory_v4,4,32,0.000000,0.000000,0.218398,0.031251,0.375000,0.170424,0.240458,0.050644,0.367630,0.239329,0.000000,0.190875
nonstationary_deployment_shift,knn_repair_memory_v4,5,32,0.031250,0.061250,0.227092,0.028379,0.468750,0.175669,0.250886,0.049802,0.335547,0.276665,0.000000,0.199549
nonstationary_deployment_shift,knn_repair_memory_v4,6,32,0.125000,0.116422,0.163885,0.030741,0.375000,0.170424,0.177217,0.054102,0.383443,0.223353,0.000000,0.149413
nonstationary_deployment_shift,knn_repair_memory_v4,7,32,0.125000,0.116422,0.155630,0.024348,0.531250,0.175669,0.218095,0.051068,0.383443,0.217719,0.000000,0.121038
nonstationary_deployment_shift,last_repair_memory,0,32,0.031250,0.061250,0.178374,0.026552,0.375000,0.170424,0.174181,0.051707,0.053819,0.162812,0.000000,0.152176
nonstationary_deployment_shift,last_repair_memory,1,32,0.250000,0.152432,0.177808,0.037309,0.500000,0.176013,0.249124,0.060286,0.053819,0.162812,0.000000,0.160054
nonstationary_deployment_shift,last_repair_memory,2,32,0.125000,0.116422,0.154027,0.026737,0.250000,0.152432,0.152893,0.047809,0.053819,0.162812,0.000000,0.146366
nonstationary_deployment_shift,last_repair_memory,3,32,0.062500,0.085212,0.142971,0.019886,0.437500,0.174633,0.193892,0.044686,0.053819,0.162812,0.000000,0.114210
nonstationary_deployment_shift,last_repair_memory,4,32,0.000000,0.000000,0.225658,0.034628,0.343750,0.167198,0.237858,0.055486,0.053819,0.162812,0.000000,0.216664
nonstationary_deployment_shift,last_repair_memory,5,32,0.031250,0.061250,0.220124,0.033002,0.500000,0.176013,0.252344,0.053823,0.053819,0.162812,0.000000,0.186811
nonstationary_deployment_shift,last_repair_memory,6,32,0.062500,0.085212,0.182003,0.029510,0.406250,0.172892,0.204455,0.052155,0.053819,0.162812,0.000000,0.163708
nonstationary_deployment_shift,last_repair_memory,7,32,0.093750,0.102609,0.164262,0.023970,0.437500,0.174633,0.199132,0.051285,0.053819,0.162812,0.000000,0.145903
nonstationary_deployment_shift,nominal_mpc,0,32,0.062500,0.085212,0.170685,0.024999,0.375000,0.170424,0.166393,0.051253,0.000000,0.000000,0.000000,0.141883
nonstationary_deployment_shift,nominal_mpc,1,32,0.281250,0.158274,0.176792,0.040324,0.468750,0.175669,0.238687,0.061942,0.000000,0.000000,0.000000,0.153152
nonstationary_deployment_shift,nominal_mpc,2,32,0.125000,0.116422,0.158898,0.027510,0.281250,0.158274,0.167251,0.049329,0.000000,0.000000,0.000000,0.151871
nonstationary_deployment_shift,nominal_mpc,3,32,0.062500,0.085212,0.143249,0.020049,0.437500,0.174633,0.194182,0.044526,0.000000,0.000000,0.000000,0.114440
nonstationary_deployment_shift,nominal_mpc,4,32,0.000000,0.000000,0.226276,0.034488,0.343750,0.167198,0.238532,0.055360,0.000000,0.000000,0.000000,0.220987
nonstationary_deployment_shift,nominal_mpc,5,32,0.031250,0.061250,0.221094,0.033247,0.468750,0.175669,0.244184,0.055542,0.000000,0.000000,0.000000,0.185151
nonstationary_deployment_shift,nominal_mpc,6,32,0.062500,0.085212,0.180564,0.029676,0.406250,0.172892,0.202834,0.051784,0.000000,0.000000,0.000000,0.161636
nonstationary_deployment_shift,nominal_mpc,7,32,0.093750,0.102609,0.164970,0.025024,0.437500,0.174633,0.199844,0.051612,0.000000,0.000000,0.000000,0.141040
nonstationary_deployment_shift,online_ridge_residual,0,32,0.031250,0.061250,0.195976,0.028640,0.500000,0.176013,0.227803,0.050604,0.787656,0.186306,0.000000,0.146634
nonstationary_deployment_shift,online_ridge_residual,1,32,0.093750,0.102609,0.176590,0.028659,0.281250,0.158274,0.181414,0.042698,0.787656,0.188925,0.000000,0.164075
nonstationary_deployment_shift,online_ridge_residual,2,32,0.281250,0.158274,0.147739,0.030422,0.281250,0.158274,0.156228,0.048206,0.787656,0.161124,0.000000,0.133964
nonstationary_deployment_shift,online_ridge_residual,3,32,0.062500,0.085212,0.147860,0.023447,0.406250,0.172892,0.190426,0.050246,0.787656,0.169992,0.000000,0.118196
nonstationary_deployment_shift,online_ridge_residual,4,32,0.000000,0.000000,0.206202,0.034004,0.343750,0.167198,0.219287,0.045961,0.787656,0.155347,0.000000,0.155119
nonstationary_deployment_shift,online_ridge_residual,5,32,0.031250,0.061250,0.192895,0.032247,0.593750,0.172892,0.252868,0.052415,0.787656,0.198274,0.000000,0.161069
